timestamp,price,label,direction,symbol,timeframe,curr_direction,curr_retrace_pct,curr_leg_size_pct,curr_leg_duration,curr_leg_speed,curr_ema20_dist,curr_ema50_dist,curr_ema200_dist,p1_leg_size_pct,p1_leg_duration,p1_retrace_pct,p1_leg_speed,p1_trend_state,p1_rsi,p1_stoch_k,p1_stoch_d,p1_stoch_cross,p1_macd_line,p1_macd_signal,p1_macd_hist,p1_adx,p1_plus_di,p1_minus_di,p1_ema20_dist,p1_ema50_dist,p1_ema200_dist,p1_bb_position,p1_bb_bandwidth,p2_leg_size_pct,p2_leg_duration,p2_retrace_pct,p2_leg_speed,p2_trend_state,p2_rsi,p2_stoch_k,p2_stoch_d,p2_stoch_cross,p2_macd_line,p2_macd_signal,p2_macd_hist,p2_adx,p2_plus_di,p2_minus_di,p2_ema20_dist,p2_ema50_dist,p2_ema200_dist,p2_bb_position,p2_bb_bandwidth,p3_leg_size_pct,p3_leg_duration,p3_retrace_pct,p3_leg_speed,p3_trend_state,p3_rsi,p3_stoch_k,p3_stoch_d,p3_stoch_cross,p3_macd_line,p3_macd_signal,p3_macd_hist,p3_adx,p3_plus_di,p3_minus_di,p3_ema20_dist,p3_ema50_dist,p3_ema200_dist,p3_bb_position,p3_bb_bandwidth,p4_leg_size_pct,p4_leg_duration,p4_retrace_pct,p4_leg_speed,p4_trend_state,p4_rsi,p4_stoch_k,p4_stoch_d,p4_stoch_cross,p4_macd_line,p4_macd_signal,p4_macd_hist,p4_adx,p4_plus_di,p4_minus_di,p4_ema20_dist,p4_ema50_dist,p4_ema200_dist,p4_bb_position,p4_bb_bandwidth,p5_leg_size_pct,p5_leg_duration,p5_retrace_pct,p5_leg_speed,p5_trend_state,p5_rsi,p5_stoch_k,p5_stoch_d,p5_stoch_cross,p5_macd_line,p5_macd_signal,p5_macd_hist,p5_adx,p5_plus_di,p5_minus_di,p5_ema20_dist,p5_ema50_dist,p5_ema200_dist,p5_bb_position,p5_bb_bandwidth,p6_leg_size_pct,p6_leg_duration,p6_retrace_pct,p6_leg_speed,p6_trend_state,p6_rsi,p6_stoch_k,p6_stoch_d,p6_stoch_cross,p6_macd_line,p6_macd_signal,p6_macd_hist,p6_adx,p6_plus_di,p6_minus_di,p6_ema20_dist,p6_ema50_dist,p6_ema200_dist,p6_bb_position,p6_bb_bandwidth,p7_leg_size_pct,p7_leg_duration,p7_retrace_pct,p7_leg_speed,p7_trend_state,p7_rsi,p7_stoch_k,p7_stoch_d,p7_stoch_cross,p7_macd_line,p7_macd_signal,p7_macd_hist,p7_adx,p7_plus_di,p7_minus_di,p7_ema20_dist,p7_ema50_dist,p7_ema200_dist,p7_bb_position,p7_bb_bandwidth,p8_leg_size_pct,p8_leg_duration,p8_retrace_pct,p8_leg_speed,p8_trend_state,p8_rsi,p8_stoch_k,p8_stoch_d,p8_stoch_cross,p8_macd_line,p8_macd_signal,p8_macd_hist,p8_adx,p8_plus_di,p8_minus_di,p8_ema20_dist,p8_ema50_dist,p8_ema200_dist,p8_bb_position,p8_bb_bandwidth,p9_leg_size_pct,p9_leg_duration,p9_retrace_pct,p9_leg_speed,p9_trend_state,p10_leg_size_pct,p10_leg_duration,p10_retrace_pct,p10_leg_speed,p10_trend_state,p11_leg_size_pct,p11_leg_duration,p11_retrace_pct,p11_leg_speed,p11_trend_state,p12_leg_size_pct,p12_leg_duration,p12_retrace_pct,p12_leg_speed,p12_trend_state,p13_leg_size_pct,p13_leg_duration,p13_retrace_pct,p13_leg_speed,p13_trend_state,p14_leg_size_pct,p14_leg_duration,p14_retrace_pct,p14_leg_speed,p14_trend_state,p15_leg_size_pct,p15_leg_duration,p15_retrace_pct,p15_leg_speed,p15_trend_state,p16_leg_size_pct,p16_leg_duration,p16_retrace_pct,p16_leg_speed,p16_trend_state,p17_leg_size_pct,p17_leg_duration,p17_retrace_pct,p17_leg_speed,p17_trend_state,p18_leg_size_pct,p18_leg_duration,p18_retrace_pct,p18_leg_speed,p18_trend_state,p19_leg_size_pct,p19_leg_duration,p19_retrace_pct,p19_leg_speed,p19_trend_state,p20_leg_size_pct,p20_leg_duration,p20_retrace_pct,p20_leg_speed,p20_trend_state,mkt_trend_state,mkt_trend_streak,mkt_bars_since_reversal,mkt_last_break_type,htf_trend_state,htf_retrace_pct,htf_pivot_dist_pct,htf_rsi,htf_stoch_k,htf_stoch_d,htf_macd_line,htf_macd_signal,htf_macd_hist,htf_adx,htf_plus_di,htf_minus_di,htf_ema20_dist,htf_ema50_dist,htf_bb_position,htf_bb_bandwidth,ltf_trend_state,ltf_zigzag_count,ltf_trend_reversal_flag,ltf_rsi,ltf_stoch_k,ltf_stoch_d,ltf_macd_line,ltf_macd_signal,ltf_macd_hist,ltf_adx,ltf_plus_di,ltf_minus_di,ltf_ema20_dist,ltf_ema50_dist,ltf_bb_position,ltf_bb_bandwidth,leg_size_vs_avg,leg_duration_vs_avg,bars_since_large_leg,max_retrace_last10,min_retrace_last10,leg_size_stddev,legs_contracting
2022-05-11T18:30:00Z,1.000000,no_impulse,0,WIPRO,1d,-1.000000,,0.000000,0.000000,0.000000,-8.123289,-15.524617,-21.598258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,1.000000,,-1.000000,,,,0.000000,94.791667,94.791667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,,0.000000,,0.000000,71.844660,71.844660,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,,,,0.000000,
2022-05-17T18:30:00Z,1.071526,no_impulse,0,WIPRO,1d,1.000000,,7.152558,4.000000,1.788139,-4.042083,-11.584034,-18.932567,0.000000,0.000000,,0.000000,0.000000,22.441842,14.760638,10.248703,0.000000,-5.501809,-4.842960,-0.658849,55.187546,4.689000,39.549031,-8.123289,-15.524617,-21.598258,0.145219,0.211764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,2.000000,,-1.000000,,,,0.000000,94.791667,94.791667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,,0.000000,,0.000000,71.844660,71.844660,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,1.000000,1.000000,,,,0.000000,
2022-05-24T18:30:00Z,0.959031,no_impulse,0,WIPRO,1d,-1.000000,157.278481,10.498521,5.000000,2.099704,-8.609321,-17.428846,-27.396927,7.152558,4.000000,,1.788139,0.000000,33.598992,28.548896,24.351972,0.000000,-4.810755,-4.986179,0.175424,55.024372,14.612634,30.232391,-4.042083,-11.584034,-18.932567,0.302001,0.196216,0.000000,0.000000,,0.000000,0.000000,22.441842,14.760638,10.248703,0.000000,-5.501809,-4.842960,-0.658849,55.187546,4.689000,39.549031,-8.123289,-15.524617,-21.598258,0.145219,0.211764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.000000,1.000000,,-1.000000,,,,0.000000,94.791667,94.791667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,,0.000000,,0.000000,71.844660,71.844660,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,2.935599,2.500000,,,,5.057622,
2022-06-02T18:30:00Z,1.055908,no_impulse,0,WIPRO,1d,1.000000,86.116700,10.101487,7.000000,1.443070,-0.386314,-7.207746,-17.794723,10.498521,5.000000,157.278481,2.099704,4.000000,28.459998,2.816901,17.002710,1.000000,-5.293204,-5.328376,0.035172,52.714093,12.902019,38.135487,-8.609321,-17.428846,-27.396927,0.036030,0.170849,7.152558,4.000000,,1.788139,0.000000,33.598992,28.548896,24.351972,0.000000,-4.810755,-4.986179,0.175424,55.024372,14.612634,30.232391,-4.042083,-11.584034,-18.932567,0.302001,0.196216,0.000000,0.000000,,0.000000,0.000000,22.441842,14.760638,10.248703,0.000000,-5.501809,-4.842960,-0.658849,55.187546,4.689000,39.549031,-8.123289,-15.524617,-21.598258,0.145219,0.211764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.000000,2.000000,,-1.000000,,,,0.000000,94.791667,94.791667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,,0.000000,,0.000000,71.844660,71.844660,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,1.716862,2.333333,,157.278481,157.278481,5.363045,
2022-06-16T18:30:00Z,0.869851,no_impulse,0,WIPRO,1d,-1.000000,192.056075,17.620579,10.000000,1.762058,-12.695457,-20.804928,-35.648913,10.101487,7.000000,86.116700,1.443070,3.000000,45.225900,61.971831,58.148893,1.000000,-2.642518,-3.699215,1.056697,39.662242,24.567640,27.086683,-0.386314,-7.207746,-17.794723,0.457173,0.089857,10.498521,5.000000,157.278481,2.099704,4.000000,28.459998,2.816901,17.002710,1.000000,-5.293204,-5.328376,0.035172,52.714093,12.902019,38.135487,-8.609321,-17.428846,-27.396927,0.036030,0.170849,7.152558,4.000000,,1.788139,0.000000,33.598992,28.548896,24.351972,0.000000,-4.810755,-4.986179,0.175424,55.024372,14.612634,30.232391,-4.042083,-11.584034,-18.932567,0.302001,0.196216,0.000000,0.000000,,0.000000,0.000000,22.441842,14.760638,10.248703,0.000000,-5.501809,-4.842960,-0.658849,55.187546,4.689000,39.549031,-8.123289,-15.524617,-21.598258,0.145219,0.211764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.000000,3.000000,,-1.000000,,,,0.000000,94.791667,94.791667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,,0.000000,,0.000000,71.844660,71.844660,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,2.539668,2.500000,,157.278481,86.116700,4.860276,
2022-06-26T18:30:00Z,0.932096,no_impulse,0,WIPRO,1d,1.000000,33.454988,7.155868,6.000000,1.192645,-3.511142,-11.676021,-27.578274,17.620579,10.000000,192.056075,1.762058,4.000000,23.209545,3.649635,3.817671,1.000000,-4.246981,-3.312654,-0.934328,33.611747,12.490243,41.340801,-12.695457,-20.804928,-35.648913,-0.175700,0.166720,10.101487,7.000000,86.116700,1.443070,3.000000,45.225900,61.971831,58.148893,1.000000,-2.642518,-3.699215,1.056697,39.662242,24.567640,27.086683,-0.386314,-7.207746,-17.794723,0.457173,0.089857,10.498521,5.000000,157.278481,2.099704,4.000000,28.459998,2.816901,17.002710,1.000000,-5.293204,-5.328376,0.035172,52.714093,12.902019,38.135487,-8.609321,-17.428846,-27.396927,0.036030,0.170849,7.152558,4.000000,,1.788139,0.000000,33.598992,28.548896,24.351972,0.000000,-4.810755,-4.986179,0.175424,55.024372,14.612634,30.232391,-4.042083,-11.584034,-18.932567,0.302001,0.196216,0.000000,0.000000,,0.000000,0.000000,22.441842,14.760638,10.248703,0.000000,-5.501809,-4.842960,-0.658849,55.187546,4.689000,39.549031,-8.123289,-15.524617,-21.598258,0.145219,0.211764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.000000,4.000000,,-1.000000,,,,0.000000,94.791667,94.791667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,,0.000000,,0.000000,71.844660,71.844660,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.788558,1.153846,,192.056075,86.116700,6.367072,
2022-07-14T18:30:00Z,0.846084,no_impulse,0,WIPRO,1d,-1.000000,138.181818,9.227780,14.000000,0.659127,-6.175839,-13.785378,-33.392366,7.155868,6.000000,33.454988,1.192645,3.000000,39.001909,30.790960,25.423729,1.000000,-4.183532,-4.048474,-0.135058,36.062460,17.035486,31.005707,-3.511142,-11.676021,-27.578274,0.353576,0.231660,17.620579,10.000000,192.056075,1.762058,4.000000,23.209545,3.649635,3.817671,1.000000,-4.246981,-3.312654,-0.934328,33.611747,12.490243,41.340801,-12.695457,-20.804928,-35.648913,-0.175700,0.166720,10.101487,7.000000,86.116700,1.443070,3.000000,45.225900,61.971831,58.148893,1.000000,-2.642518,-3.699215,1.056697,39.662242,24.567640,27.086683,-0.386314,-7.207746,-17.794723,0.457173,0.089857,10.498521,5.000000,157.278481,2.099704,4.000000,28.459998,2.816901,17.002710,1.000000,-5.293204,-5.328376,0.035172,52.714093,12.902019,38.135487,-8.609321,-17.428846,-27.396927,0.036030,0.170849,7.152558,4.000000,,1.788139,0.000000,33.598992,28.548896,24.351972,0.000000,-4.810755,-4.986179,0.175424,55.024372,14.612634,30.232391,-4.042083,-11.584034,-18.932567,0.302001,0.196216,0.000000,0.000000,,0.000000,0.000000,22.441842,14.760638,10.248703,0.000000,-5.501809,-4.842960,-0.658849,55.187546,4.689000,39.549031,-8.123289,-15.524617,-21.598258,0.145219,0.211764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.000000,5.000000,,-1.000000,,,,0.000000,94.791667,94.791667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,,0.000000,,0.000000,71.844660,71.844660,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,1.054021,2.625000,20.000000,192.056075,33.454988,5.748503,1.975966
2022-08-16T18:30:00Z,0.962426,no_impulse,0,WIPRO,1d,1.000000,135.263158,13.750669,21.000000,0.654794,3.189984,1.615151,-14.250631,9.227780,14.000000,138.181818,0.659127,4.000000,29.607855,7.162534,5.205259,0.000000,-3.267702,-3.259176,-0.008526,39.368661,10.179061,34.790304,-6.175839,-13.785378,-33.392366,-0.253077,0.077238,7.155868,6.000000,33.454988,1.192645,3.000000,39.001909,30.790960,25.423729,1.000000,-4.183532,-4.048474,-0.135058,36.062460,17.035486,31.005707,-3.511142,-11.676021,-27.578274,0.353576,0.231660,17.620579,10.000000,192.056075,1.762058,4.000000,23.209545,3.649635,3.817671,1.000000,-4.246981,-3.312654,-0.934328,33.611747,12.490243,41.340801,-12.695457,-20.804928,-35.648913,-0.175700,0.166720,10.101487,7.000000,86.116700,1.443070,3.000000,45.225900,61.971831,58.148893,1.000000,-2.642518,-3.699215,1.056697,39.662242,24.567640,27.086683,-0.386314,-7.207746,-17.794723,0.457173,0.089857,10.498521,5.000000,157.278481,2.099704,4.000000,28.459998,2.816901,17.002710,1.000000,-5.293204,-5.328376,0.035172,52.714093,12.902019,38.135487,-8.609321,-17.428846,-27.396927,0.036030,0.170849,7.152558,4.000000,,1.788139,0.000000,33.598992,28.548896,24.351972,0.000000,-4.810755,-4.986179,0.175424,55.024372,14.612634,30.232391,-4.042083,-11.584034,-18.932567,0.302001,0.196216,0.000000,0.000000,,0.000000,0.000000,22.441842,14.760638,10.248703,0.000000,-5.501809,-4.842960,-0.658849,55.187546,4.689000,39.549031,-8.123289,-15.524617,-21.598258,0.145219,0.211764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.000000,6.000000,,-1.000000,,,,0.000000,94.791667,94.791667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,,0.000000,,0.000000,71.844660,71.844660,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,1.558609,3.195652,,192.056075,33.454988,5.250685,1.225264
2022-08-28T18:30:00Z,0.863287,no_impulse,0,WIPRO,1d,-1.000000,85.214008,10.301035,8.000000,1.287629,-4.555652,-6.648637,-23.537956,13.750669,21.000000,135.263158,0.654794,7.000000,62.004909,95.843521,88.358097,0.000000,1.098108,0.513356,0.584753,22.347647,28.478459,19.143510,3.189984,1.615151,-14.250631,0.782774,0.116527,9.227780,14.000000,138.181818,0.659127,4.000000,29.607855,7.162534,5.205259,0.000000,-3.267702,-3.259176,-0.008526,39.368661,10.179061,34.790304,-6.175839,-13.785378,-33.392366,-0.253077,0.077238,7.155868,6.000000,33.454988,1.192645,3.000000,39.001909,30.790960,25.423729,1.000000,-4.183532,-4.048474,-0.135058,36.062460,17.035486,31.005707,-3.511142,-11.676021,-27.578274,0.353576,0.231660,17.620579,10.000000,192.056075,1.762058,4.000000,23.209545,3.649635,3.817671,1.000000,-4.246981,-3.312654,-0.934328,33.611747,12.490243,41.340801,-12.695457,-20.804928,-35.648913,-0.175700,0.166720,10.101487,7.000000,86.116700,1.443070,3.000000,45.225900,61.971831,58.148893,1.000000,-2.642518,-3.699215,1.056697,39.662242,24.567640,27.086683,-0.386314,-7.207746,-17.794723,0.457173,0.089857,10.498521,5.000000,157.278481,2.099704,4.000000,28.459998,2.816901,17.002710,1.000000,-5.293204,-5.328376,0.035172,52.714093,12.902019,38.135487,-8.609321,-17.428846,-27.396927,0.036030,0.170849,7.152558,4.000000,,1.788139,0.000000,33.598992,28.548896,24.351972,0.000000,-4.810755,-4.986179,0.175424,55.024372,14.612634,30.232391,-4.042083,-11.584034,-18.932567,0.302001,0.196216,0.000000,0.000000,,0.000000,0.000000,22.441842,14.760638,10.248703,0.000000,-5.501809,-4.842960,-0.658849,55.187546,4.689000,39.549031,-8.123289,-15.524617,-21.598258,0.145219,0.211764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,1.000000,8.000000,-1.000000,,,,0.000000,94.791667,94.791667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,,0.000000,,0.000000,71.844660,71.844660,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,1.091393,0.955224,,192.056075,33.454988,5.164024,0.788432
2022-09-12T18:30:00Z,0.921684,no_impulse,0,WIPRO,1d,1.000000,58.904110,6.764552,10.000000,0.676455,1.334763,-0.595518,-16.226883,10.301035,8.000000,85.214008,1.287629,2.000000,35.298147,11.643836,15.793190,1.000000,-0.647499,0.093713,-0.741212,21.392619,17.525324,37.335343,-4.555652,-6.648637,-23.537956,0.042691,0.095278,13.750669,21.000000,135.263158,0.654794,7.000000,62.004909,95.843521,88.358097,0.000000,1.098108,0.513356,0.584753,22.347647,28.478459,19.143510,3.189984,1.615151,-14.250631,0.782774,0.116527,9.227780,14.000000,138.181818,0.659127,4.000000,29.607855,7.162534,5.205259,0.000000,-3.267702,-3.259176,-0.008526,39.368661,10.179061,34.790304,-6.175839,-13.785378,-33.392366,-0.253077,0.077238,7.155868,6.000000,33.454988,1.192645,3.000000,39.001909,30.790960,25.423729,1.000000,-4.183532,-4.048474,-0.135058,36.062460,17.035486,31.005707,-3.511142,-11.676021,-27.578274,0.353576,0.231660,17.620579,10.000000,192.056075,1.762058,4.000000,23.209545,3.649635,3.817671,1.000000,-4.246981,-3.312654,-0.934328,33.611747,12.490243,41.340801,-12.695457,-20.804928,-35.648913,-0.175700,0.166720,10.101487,7.000000,86.116700,1.443070,3.000000,45.225900,61.971831,58.148893,1.000000,-2.642518,-3.699215,1.056697,39.662242,24.567640,27.086683,-0.386314,-7.207746,-17.794723,0.457173,0.089857,10.498521,5.000000,157.278481,2.099704,4.000000,28.459998,2.816901,17.002710,1.000000,-5.293204,-5.328376,0.035172,52.714093,12.902019,38.135487,-8.609321,-17.428846,-27.396927,0.036030,0.170849,7.152558,4.000000,,1.788139,0.000000,33.598992,28.548896,24.351972,0.000000,-4.810755,-4.986179,0.175424,55.024372,14.612634,30.232391,-4.042083,-11.584034,-18.932567,0.302001,0.196216,0.000000,0.000000,,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.000000,1.000000,18.000000,-1.000000,,,,0.000000,94.791667,94.791667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,,0.000000,,0.000000,71.844660,71.844660,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.709498,1.200000,,192.056075,33.454988,4.839053,0.954170
