timestamp,price,label,direction,symbol,timeframe,curr_direction,curr_retrace_pct,curr_leg_size_pct,curr_leg_duration,curr_leg_speed,curr_ema20_dist,curr_ema50_dist,curr_ema200_dist,p1_leg_size_pct,p1_leg_duration,p1_retrace_pct,p1_leg_speed,p1_trend_state,p1_rsi,p1_stoch_k,p1_stoch_d,p1_stoch_cross,p1_macd_line,p1_macd_signal,p1_macd_hist,p1_adx,p1_plus_di,p1_minus_di,p1_ema20_dist,p1_ema50_dist,p1_ema200_dist,p1_bb_position,p1_bb_bandwidth,p2_leg_size_pct,p2_leg_duration,p2_retrace_pct,p2_leg_speed,p2_trend_state,p2_rsi,p2_stoch_k,p2_stoch_d,p2_stoch_cross,p2_macd_line,p2_macd_signal,p2_macd_hist,p2_adx,p2_plus_di,p2_minus_di,p2_ema20_dist,p2_ema50_dist,p2_ema200_dist,p2_bb_position,p2_bb_bandwidth,p3_leg_size_pct,p3_leg_duration,p3_retrace_pct,p3_leg_speed,p3_trend_state,p3_rsi,p3_stoch_k,p3_stoch_d,p3_stoch_cross,p3_macd_line,p3_macd_signal,p3_macd_hist,p3_adx,p3_plus_di,p3_minus_di,p3_ema20_dist,p3_ema50_dist,p3_ema200_dist,p3_bb_position,p3_bb_bandwidth,p4_leg_size_pct,p4_leg_duration,p4_retrace_pct,p4_leg_speed,p4_trend_state,p4_rsi,p4_stoch_k,p4_stoch_d,p4_stoch_cross,p4_macd_line,p4_macd_signal,p4_macd_hist,p4_adx,p4_plus_di,p4_minus_di,p4_ema20_dist,p4_ema50_dist,p4_ema200_dist,p4_bb_position,p4_bb_bandwidth,p5_leg_size_pct,p5_leg_duration,p5_retrace_pct,p5_leg_speed,p5_trend_state,p5_rsi,p5_stoch_k,p5_stoch_d,p5_stoch_cross,p5_macd_line,p5_macd_signal,p5_macd_hist,p5_adx,p5_plus_di,p5_minus_di,p5_ema20_dist,p5_ema50_dist,p5_ema200_dist,p5_bb_position,p5_bb_bandwidth,p6_leg_size_pct,p6_leg_duration,p6_retrace_pct,p6_leg_speed,p6_trend_state,p6_rsi,p6_stoch_k,p6_stoch_d,p6_stoch_cross,p6_macd_line,p6_macd_signal,p6_macd_hist,p6_adx,p6_plus_di,p6_minus_di,p6_ema20_dist,p6_ema50_dist,p6_ema200_dist,p6_bb_position,p6_bb_bandwidth,p7_leg_size_pct,p7_leg_duration,p7_retrace_pct,p7_leg_speed,p7_trend_state,p7_rsi,p7_stoch_k,p7_stoch_d,p7_stoch_cross,p7_macd_line,p7_macd_signal,p7_macd_hist,p7_adx,p7_plus_di,p7_minus_di,p7_ema20_dist,p7_ema50_dist,p7_ema200_dist,p7_bb_position,p7_bb_bandwidth,p8_leg_size_pct,p8_leg_duration,p8_retrace_pct,p8_leg_speed,p8_trend_state,p8_rsi,p8_stoch_k,p8_stoch_d,p8_stoch_cross,p8_macd_line,p8_macd_signal,p8_macd_hist,p8_adx,p8_plus_di,p8_minus_di,p8_ema20_dist,p8_ema50_dist,p8_ema200_dist,p8_bb_position,p8_bb_bandwidth,p9_leg_size_pct,p9_leg_duration,p9_retrace_pct,p9_leg_speed,p9_trend_state,p10_leg_size_pct,p10_leg_duration,p10_retrace_pct,p10_leg_speed,p10_trend_state,p11_leg_size_pct,p11_leg_duration,p11_retrace_pct,p11_leg_speed,p11_trend_state,p12_leg_size_pct,p12_leg_duration,p12_retrace_pct,p12_leg_speed,p12_trend_state,p13_leg_size_pct,p13_leg_duration,p13_retrace_pct,p13_leg_speed,p13_trend_state,p14_leg_size_pct,p14_leg_duration,p14_retrace_pct,p14_leg_speed,p14_trend_state,p15_leg_size_pct,p15_leg_duration,p15_retrace_pct,p15_leg_speed,p15_trend_state,p16_leg_size_pct,p16_leg_duration,p16_retrace_pct,p16_leg_speed,p16_trend_state,p17_leg_size_pct,p17_leg_duration,p17_retrace_pct,p17_leg_speed,p17_trend_state,p18_leg_size_pct,p18_leg_duration,p18_retrace_pct,p18_leg_speed,p18_trend_state,p19_leg_size_pct,p19_leg_duration,p19_retrace_pct,p19_leg_speed,p19_trend_state,p20_leg_size_pct,p20_leg_duration,p20_retrace_pct,p20_leg_speed,p20_trend_state,mkt_trend_state,mkt_trend_streak,mkt_bars_since_reversal,mkt_last_break_type,htf_trend_state,htf_retrace_pct,htf_pivot_dist_pct,htf_rsi,htf_stoch_k,htf_stoch_d,htf_macd_line,htf_macd_signal,htf_macd_hist,htf_adx,htf_plus_di,htf_minus_di,htf_ema20_dist,htf_ema50_dist,htf_bb_position,htf_bb_bandwidth,ltf_trend_state,ltf_zigzag_count,ltf_trend_reversal_flag,ltf_rsi,ltf_stoch_k,ltf_stoch_d,ltf_macd_line,ltf_macd_signal,ltf_macd_hist,ltf_adx,ltf_plus_di,ltf_minus_di,ltf_ema20_dist,ltf_ema50_dist,ltf_bb_position,ltf_bb_bandwidth,leg_size_vs_avg,leg_duration_vs_avg,bars_since_large_leg,max_retrace_last10,min_retrace_last10,leg_size_stddev,legs_contracting
2025-09-11T07:45:00Z,1.000000,no_impulse,0,BSE,1h,-1.000000,,0.000000,0.000000,0.000000,-4.817656,-5.331870,-8.408715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,1.000000,,-1.000000,,,,41.301049,37.203078,33.896976,-2.504771,-2.663626,0.158854,25.070746,17.880081,31.539704,-3.999307,-7.731945,0.319396,0.212925,,0.000000,,21.083089,0.830258,5.214273,-1.403046,-1.215311,-0.187735,65.924987,4.284292,45.216568,-2.366844,-4.325997,0.167821,0.069605,0.000000,0.000000,,,,0.000000,
2025-09-15T03:45:00Z,1.050858,no_impulse,0,BSE,1h,1.000000,,5.085773,10.000000,0.508577,0.140127,-1.049120,-4.574469,0.000000,0.000000,,0.000000,0.000000,21.298177,6.860987,7.012862,0.000000,-1.382009,-0.474821,-0.907188,41.888263,9.827611,45.681355,-4.817656,-5.331870,-8.408715,0.085089,0.110776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,2.000000,,-1.000000,,,,43.530935,45.968551,35.842534,-2.400704,-2.585977,0.185272,24.773418,19.711512,30.133096,-2.511624,-6.211219,0.378088,0.200972,,0.000000,,66.534373,81.818182,60.424356,0.061489,-0.074255,0.135744,20.272222,35.888502,13.626311,1.701235,1.185490,1.393771,0.019364,1.000000,1.000000,,,,0.000000,
2025-09-16T03:45:00Z,1.016409,no_impulse,0,BSE,1h,-1.000000,67.736022,3.278179,7.000000,0.468311,-0.847671,-1.709851,-5.188775,5.085773,10.000000,,0.508577,0.000000,47.893374,74.427131,51.267995,1.000000,-1.040042,-1.201743,0.161701,38.411198,23.422606,26.668955,0.140127,-1.049120,-4.574469,0.520164,0.069590,0.000000,0.000000,,0.000000,0.000000,21.298177,6.860987,7.012862,0.000000,-1.382009,-0.474821,-0.907188,41.888263,9.827611,45.681355,-4.817656,-5.331870,-8.408715,0.085089,0.110776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000000,3.000000,,-1.000000,,,,41.701190,36.567414,39.913014,-2.446395,-2.584493,0.138098,24.841946,18.772538,31.781519,-3.457452,-7.271463,0.318920,0.184554,,0.000000,,30.923135,18.722140,10.662952,-0.056395,0.161607,-0.218002,22.272772,13.683676,37.175868,-1.536426,-1.487233,-0.210461,0.021299,1.289157,1.400000,,,,3.596184,
2025-09-18T03:45:00Z,1.044145,no_impulse,0,BSE,1h,1.000000,80.514208,2.728857,14.000000,0.194918,0.652518,-0.013730,-3.477583,3.278179,7.000000,67.736022,0.468311,2.000000,41.633835,36.129905,55.750267,1.000000,-0.430614,-0.644990,0.214376,27.107678,17.089833,32.210996,-0.847671,-1.709851,-5.188775,0.319290,0.046513,5.085773,10.000000,,0.508577,0.000000,47.893374,74.427131,51.267995,1.000000,-1.040042,-1.201743,0.161701,38.411198,23.422606,26.668955,0.140127,-1.049120,-4.574469,0.520164,0.069590,0.000000,0.000000,,0.000000,0.000000,21.298177,6.860987,7.012862,0.000000,-1.382009,-0.474821,-0.907188,41.888263,9.827611,45.681355,-4.817656,-5.331870,-8.408715,0.085089,0.110776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.000000,1.000000,,-1.000000,,,,41.849849,32.243157,36.296955,-2.365259,-2.510805,0.145546,25.113429,17.351013,30.723040,-2.913852,-6.777091,0.266886,0.121458,,0.000000,,63.654917,58.928571,33.677945,0.067745,0.076502,-0.008757,18.893696,39.223118,15.312710,0.473495,0.523945,1.046689,0.008702,0.978792,2.470588,,67.736022,67.736022,2.578079,
2025-09-23T03:45:00Z,0.972590,no_impulse,0,BSE,1h,-1.000000,257.983193,6.852985,21.000000,0.326333,-3.152467,-4.308351,-8.246092,2.728857,14.000000,80.514208,0.194918,3.000000,55.473648,80.297398,62.691055,1.000000,-0.163220,-0.318103,0.154883,20.251450,29.485696,21.293538,0.652518,-0.013730,-3.477583,0.744440,0.026870,3.278179,7.000000,67.736022,0.468311,2.000000,41.633835,36.129905,55.750267,1.000000,-0.430614,-0.644990,0.214376,27.107678,17.089833,32.210996,-0.847671,-1.709851,-5.188775,0.319290,0.046513,5.085773,10.000000,,0.508577,0.000000,47.893374,74.427131,51.267995,1.000000,-1.040042,-1.201743,0.161701,38.411198,23.422606,26.668955,0.140127,-1.049120,-4.574469,0.520164,0.069590,0.000000,0.000000,,0.000000,0.000000,21.298177,6.860987,7.012862,0.000000,-1.382009,-0.474821,-0.907188,41.888263,9.827611,45.681355,-4.817656,-5.331870,-8.408715,0.085089,0.110776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.000000,2.000000,,-1.000000,,,,36.373231,11.834711,10.565065,-2.696012,-2.591301,-0.104711,27.038190,14.881263,35.941949,-5.251254,-9.569932,0.069055,0.115775,,0.000000,,17.658542,5.027933,25.538866,-0.448821,-0.332315,-0.116506,38.870824,7.373680,47.928131,-1.806969,-2.447642,-0.297468,0.022257,2.471145,2.709677,,80.514208,67.736022,2.105200,
2025-09-23T03:45:00Z,1.006899,no_impulse,0,BSE,1h,1.000000,47.947883,3.527607,0.000000,0.000000,-3.152467,-4.308351,-8.246092,6.852985,21.000000,257.983193,0.326333,4.000000,15.395584,19.602763,16.104147,0.000000,-0.825111,-0.572694,-0.252417,24.473678,8.725234,51.174367,-3.152467,-4.308351,-8.246092,-0.272109,0.039582,2.728857,14.000000,80.514208,0.194918,3.000000,55.473648,80.297398,62.691055,1.000000,-0.163220,-0.318103,0.154883,20.251450,29.485696,21.293538,0.652518,-0.013730,-3.477583,0.744440,0.026870,3.278179,7.000000,67.736022,0.468311,2.000000,41.633835,36.129905,55.750267,1.000000,-0.430614,-0.644990,0.214376,27.107678,17.089833,32.210996,-0.847671,-1.709851,-5.188775,0.319290,0.046513,5.085773,10.000000,,0.508577,0.000000,47.893374,74.427131,51.267995,1.000000,-1.040042,-1.201743,0.161701,38.411198,23.422606,26.668955,0.140127,-1.049120,-4.574469,0.520164,0.069590,0.000000,0.000000,,0.000000,0.000000,21.298177,6.860987,7.012862,0.000000,-1.382009,-0.474821,-0.907188,41.888263,9.827611,45.681355,-4.817656,-5.331870,-8.408715,0.085089,0.110776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.000000,3.000000,,-1.000000,,,,36.373231,11.834711,10.565065,-2.696012,-2.591301,-0.104711,27.038190,14.881263,35.941949,-5.251254,-9.569932,0.069055,0.115775,,0.000000,,17.658542,5.027933,25.538866,-0.448821,-0.332315,-0.116506,38.870824,7.373680,47.928131,-1.806969,-2.447642,-0.297468,0.022257,0.982851,0.000000,,257.983193,67.736022,2.579307,
2025-09-25T03:45:00Z,0.953431,no_impulse,0,BSE,1h,-1.000000,155.842391,5.310185,14.000000,0.379299,-3.113611,-5.110149,-10.043267,3.527607,0.000000,47.947883,0.000000,4.000000,15.395584,19.602763,16.104147,0.000000,-0.825111,-0.572694,-0.252417,24.473678,8.725234,51.174367,-3.152467,-4.308351,-8.246092,-0.272109,0.039582,6.852985,21.000000,257.983193,0.326333,4.000000,15.395584,19.602763,16.104147,0.000000,-0.825111,-0.572694,-0.252417,24.473678,8.725234,51.174367,-3.152467,-4.308351,-8.246092,-0.272109,0.039582,2.728857,14.000000,80.514208,0.194918,3.000000,55.473648,80.297398,62.691055,1.000000,-0.163220,-0.318103,0.154883,20.251450,29.485696,21.293538,0.652518,-0.013730,-3.477583,0.744440,0.026870,3.278179,7.000000,67.736022,0.468311,2.000000,41.633835,36.129905,55.750267,1.000000,-0.430614,-0.644990,0.214376,27.107678,17.089833,32.210996,-0.847671,-1.709851,-5.188775,0.319290,0.046513,5.085773,10.000000,,0.508577,0.000000,47.893374,74.427131,51.267995,1.000000,-1.040042,-1.201743,0.161701,38.411198,23.422606,26.668955,0.140127,-1.049120,-4.574469,0.520164,0.069590,0.000000,0.000000,,0.000000,0.000000,21.298177,6.860987,7.012862,0.000000,-1.382009,-0.474821,-0.907188,41.888263,9.827611,45.681355,-4.817656,-5.331870,-8.408715,0.085089,0.110776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.000000,4.000000,,-1.000000,,,,31.375019,0.945830,5.922286,-3.388211,-2.892444,-0.495767,29.607543,13.019667,35.913367,-7.765139,-12.800705,-0.000476,0.143975,,0.000000,,33.962188,49.136786,23.166855,-0.451554,-0.354368,-0.097186,30.055155,8.443422,40.563798,-0.776986,-1.589254,0.117284,0.020145,1.483748,1.615385,,257.983193,47.947883,2.307139,1.567375
2025-09-25T03:45:00Z,0.976599,no_impulse,0,BSE,1h,1.000000,43.330427,2.429961,0.000000,0.000000,-3.113611,-5.110149,-10.043267,5.310185,14.000000,155.842391,0.379299,4.000000,19.895509,8.366935,6.877867,0.000000,-1.363218,-1.152104,-0.211113,44.100554,9.561048,40.624561,-3.113611,-5.110149,-10.043267,-0.007964,0.059445,3.527607,0.000000,47.947883,0.000000,4.000000,15.395584,19.602763,16.104147,0.000000,-0.825111,-0.572694,-0.252417,24.473678,8.725234,51.174367,-3.152467,-4.308351,-8.246092,-0.272109,0.039582,6.852985,21.000000,257.983193,0.326333,4.000000,15.395584,19.602763,16.104147,0.000000,-0.825111,-0.572694,-0.252417,24.473678,8.725234,51.174367,-3.152467,-4.308351,-8.246092,-0.272109,0.039582,2.728857,14.000000,80.514208,0.194918,3.000000,55.473648,80.297398,62.691055,1.000000,-0.163220,-0.318103,0.154883,20.251450,29.485696,21.293538,0.652518,-0.013730,-3.477583,0.744440,0.026870,3.278179,7.000000,67.736022,0.468311,2.000000,41.633835,36.129905,55.750267,1.000000,-0.430614,-0.644990,0.214376,27.107678,17.089833,32.210996,-0.847671,-1.709851,-5.188775,0.319290,0.046513,5.085773,10.000000,,0.508577,0.000000,47.893374,74.427131,51.267995,1.000000,-1.040042,-1.201743,0.161701,38.411198,23.422606,26.668955,0.140127,-1.049120,-4.574469,0.520164,0.069590,0.000000,0.000000,,0.000000,0.000000,21.298177,6.860987,7.012862,0.000000,-1.382009,-0.474821,-0.907188,41.888263,9.827611,45.681355,-4.817656,-5.331870,-8.408715,0.085089,0.110776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.000000,5.000000,,-1.000000,,,,31.375019,0.945830,5.922286,-3.388211,-2.892444,-0.495767,29.607543,13.019667,35.913367,-7.765139,-12.800705,-0.000476,0.143975,,0.000000,,33.962188,49.136786,23.166855,-0.451554,-0.354368,-0.097186,30.055155,8.443422,40.563798,-0.776986,-1.589254,0.117284,0.020145,0.635080,0.000000,,257.983193,47.947883,2.205433,1.414500
2025-09-26T03:45:00Z,0.948629,no_impulse,0,BSE,1h,-1.000000,120.724346,2.863962,7.000000,0.409137,-0.959992,-3.280103,-8.765730,2.429961,0.000000,43.330427,0.000000,4.000000,19.895509,8.366935,6.877867,0.000000,-1.363218,-1.152104,-0.211113,44.100554,9.561048,40.624561,-3.113611,-5.110149,-10.043267,-0.007964,0.059445,5.310185,14.000000,155.842391,0.379299,4.000000,19.895509,8.366935,6.877867,0.000000,-1.363218,-1.152104,-0.211113,44.100554,9.561048,40.624561,-3.113611,-5.110149,-10.043267,-0.007964,0.059445,3.527607,0.000000,47.947883,0.000000,4.000000,15.395584,19.602763,16.104147,0.000000,-0.825111,-0.572694,-0.252417,24.473678,8.725234,51.174367,-3.152467,-4.308351,-8.246092,-0.272109,0.039582,6.852985,21.000000,257.983193,0.326333,4.000000,15.395584,19.602763,16.104147,0.000000,-0.825111,-0.572694,-0.252417,24.473678,8.725234,51.174367,-3.152467,-4.308351,-8.246092,-0.272109,0.039582,2.728857,14.000000,80.514208,0.194918,3.000000,55.473648,80.297398,62.691055,1.000000,-0.163220,-0.318103,0.154883,20.251450,29.485696,21.293538,0.652518,-0.013730,-3.477583,0.744440,0.026870,3.278179,7.000000,67.736022,0.468311,2.000000,41.633835,36.129905,55.750267,1.000000,-0.430614,-0.644990,0.214376,27.107678,17.089833,32.210996,-0.847671,-1.709851,-5.188775,0.319290,0.046513,5.085773,10.000000,,0.508577,0.000000,47.893374,74.427131,51.267995,1.000000,-1.040042,-1.201743,0.161701,38.411198,23.422606,26.668955,0.140127,-1.049120,-4.574469,0.520164,0.069590,0.000000,0.000000,,0.000000,0.000000,21.298177,6.860987,7.012862,0.000000,-1.382009,-0.474821,-0.907188,41.888263,9.827611,45.681355,-4.817656,-5.331870,-8.408715,0.085089,0.110776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.000000,6.000000,,-1.000000,,,,31.368881,6.259014,4.063720,-3.593938,-3.032856,-0.561082,30.983784,12.184704,35.481538,-7.030374,-12.304020,0.069459,0.152566,,0.000000,,61.536283,86.773547,41.485266,-0.295330,-0.452948,0.157619,44.611379,28.523040,18.826091,1.033875,0.106193,1.250130,0.013927,0.784283,0.848485,,257.983193,43.330427,2.100662,0.876185
2025-09-26T03:45:00Z,0.971891,no_impulse,0,BSE,1h,1.000000,83.166667,2.452088,0.000000,0.000000,-0.959992,-3.280103,-8.765730,2.863962,7.000000,120.724346,0.409137,4.000000,34.837544,34.813084,14.937695,0.000000,-1.415612,-1.412600,-0.003012,46.599776,20.627439,28.558582,-0.959992,-3.280103,-8.765730,0.344654,0.061210,2.429961,0.000000,43.330427,0.000000,4.000000,19.895509,8.366935,6.877867,0.000000,-1.363218,-1.152104,-0.211113,44.100554,9.561048,40.624561,-3.113611,-5.110149,-10.043267,-0.007964,0.059445,5.310185,14.000000,155.842391,0.379299,4.000000,19.895509,8.366935,6.877867,0.000000,-1.363218,-1.152104,-0.211113,44.100554,9.561048,40.624561,-3.113611,-5.110149,-10.043267,-0.007964,0.059445,3.527607,0.000000,47.947883,0.000000,4.000000,15.395584,19.602763,16.104147,0.000000,-0.825111,-0.572694,-0.252417,24.473678,8.725234,51.174367,-3.152467,-4.308351,-8.246092,-0.272109,0.039582,6.852985,21.000000,257.983193,0.326333,4.000000,15.395584,19.602763,16.104147,0.000000,-0.825111,-0.572694,-0.252417,24.473678,8.725234,51.174367,-3.152467,-4.308351,-8.246092,-0.272109,0.039582,2.728857,14.000000,80.514208,0.194918,3.000000,55.473648,80.297398,62.691055,1.000000,-0.163220,-0.318103,0.154883,20.251450,29.485696,21.293538,0.652518,-0.013730,-3.477583,0.744440,0.026870,3.278179,7.000000,67.736022,0.468311,2.000000,41.633835,36.129905,55.750267,1.000000,-0.430614,-0.644990,0.214376,27.107678,17.089833,32.210996,-0.847671,-1.709851,-5.188775,0.319290,0.046513,5.085773,10.000000,,0.508577,0.000000,47.893374,74.427131,51.267995,1.000000,-1.040042,-1.201743,0.161701,38.411198,23.422606,26.668955,0.140127,-1.049120,-4.574469,0.520164,0.069590,0.000000,0.000000,,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.000000,7.000000,,-1.000000,,,,31.368881,6.259014,4.063720,-3.593938,-3.032856,-0.561082,30.983784,12.184704,35.481538,-7.030374,-12.304020,0.069459,0.152566,,0.000000,,61.536283,86.773547,41.485266,-0.295330,-0.452948,0.157619,44.611379,28.523040,18.826091,1.033875,0.106193,1.250130,0.013927,0.687983,0.000000,,257.983193,43.330427,1.982456,0.808890
